Step = 10

Output time:             23.746 sec

Total time:            1648.849 sec

--------------------------------------------------
Step = 1220

Force time:            1370.840 sec
Mobility time:          111.114 sec
Integration time:      1195.299 sec
Cross-slip time:          0.070 sec
Collision time:          13.724 sec
Topology time:            7.446 sec
Remesh time:              0.044 sec
Output time:             23.944 sec

Total time:            1668.578 sec

--------------------------------------------------
Step = 1230

Force time:            1385.318 sec
Mobility time:          112.589 sec
Integration time:      1208.661 sec
Cross-slip time:          0.070 sec
Collision time:          13.837 sec
Topology time:            7.508 sec
Remesh time:              0.044 sec
Output time:             24.140 sec

Total time:            1686.454 sec

--------------------------------------------------
Step = 1240

Force time:            1395.576 sec
Mobility time:          113.345 sec
Integration time:      1217.276 sec
Cross-slip time:          0.071 sec
Collision time:          13.949 sec
Topology time:            7.569 sec
Remesh time:              0.044 sec
Output time:             24.336 sec

Total time:            1698.886 sec

--------------------------------------------------
Step = 1250

Force time:            1404.659 sec
Mobility time:          113.785 sec
Integration time:      1224.633 sec
Cross-slip time:          0.072 sec
Collision time:          14.062 sec
Topology time:            7.630 sec
Remesh time:              0.045 sec
Output time:             24.533 sec

Total time:            1709.623 sec

--------------------------------------------------
Step = 1260

Force time:            1413.932 sec
Mobility time:          114.450 sec
Integration time:      1232.223 sec
Cross-slip time:          0.072 sec
Collision time:          14.175 sec
Topology time:            7.691 sec
Remesh time:              0.045 sec
Output time:             24.730 sec

Total time:            1720.849 sec

--------------------------------------------------
Step = 1270

Force time:            1421.587 sec
Mobility time:          114.884 sec
Integration time:      1238.160 sec
Cross-slip time:          0.073 sec
Collision time:          14.287 sec
Topology time:            7.751 sec
Remesh time:              0.046 sec
Output time:             24.926 sec

Total time:            1730.133 sec

--------------------------------------------------
Step = 1280

Force time:            1430.473 sec
Mobility time:          115.423 sec
Integration time:      1245.377 sec
Cross-slip time:          0.073 sec
Collision time:          14.402 sec
Topology time:            7.812 sec
Remesh time:              0.046 sec
Output time:             25.122 sec

Total time:            1740.819 sec

--------------------------------------------------
Step = 1290

Force time:            1440.658 sec
Mobility time:          116.046 sec
Integration time:      1253.893 sec
Cross-slip time:          0.074 sec
Collision time:          14.514 sec
Topology time:            7.873 sec
Remesh time:              0.046 sec
Output time:             25.318 sec

Total time:            1752.961 sec

--------------------------------------------------
Step = 1300

Force time:            1449.227 sec
Mobility time:          116.722 sec
Integration time:      1260.909 sec
Cross-slip time:          0.074 sec
Collision time:          14.627 sec
Topology time:            7.933 sec
Remesh time:              0.047 sec
Output time:             25.514 sec

Total time:            1763.495 sec

--------------------------------------------------
Step = 1310

Force time:            1462.395 sec
Mobility time:          118.046 sec
Integration time:      1272.961 sec
Cross-slip time:          0.075 sec
Collision time:          14.739 sec
Topology time:            7.995 sec
Remesh time:              0.047 sec
Output time:             25.710 sec

Total time:            1779.754 sec

--------------------------------------------------
Step = 1320

Force time:            1473.070 sec
Mobility time:          119.099 sec
Integration time:      1282.348 sec
Cross-slip time:          0.076 sec
Collision time:          14.852 sec
Topology time:            8.055 sec
Remesh time:              0.047 sec
Output time:             25.906 sec

Total time:            1793.030 sec

--------------------------------------------------
Step = 1330

Force time:            1492.401 sec
Mobility time:          121.182 sec
Integration time:      1300.862 sec
Cross-slip time:          0.076 sec
Collision time:          14.965 sec
Topology time:            8.116 sec
Remesh time:              0.048 sec
Output time:             26.102 sec

Total time:            1816.719 sec

--------------------------------------------------
Step = 1340

Force time:            1502.263 sec
Mobility time:          121.857 sec
Integration time:      1309.142 sec
Cross-slip time:          0.077 sec
Collision time:          15.080 sec
Topology time:            8.178 sec
Remesh time:              0.048 sec
Output time:             26.299 sec

Total time:            1828.662 sec

--------------------------------------------------
Step = 1350

Force time:            1511.635 sec
Mobility time:          122.601 sec
Integration time:      1316.895 sec
Cross-slip time:          0.077 sec
Collision time:          15.192 sec
Topology time:            8.239 sec
Remesh time:              0.048 sec
Output time:             26.495 sec

Total time:            1840.122 sec

--------------------------------------------------
Step = 1360

Force time:            1522.550 sec
Mobility time:          123.599 sec
Integration time:      1326.426 sec
Cross-slip time:          0.078 sec
Collision time:          15.305 sec
Topology time:            8.300 sec
Remesh time:              0.049 sec
Output time:             26.692 sec

Total time:            1853.500 sec

--------------------------------------------------
Step = 1370

Force time:            1532.731 sec
Mobility time:          124.306 sec
Integration time:      1335.066 sec
Cross-slip time:          0.078 sec
Collision time:          15.419 sec
Topology time:            8.361 sec
Remesh time:              0.049 sec
Output time:             26.888 sec

Total time:            1865.738 sec

--------------------------------------------------
Step = 1380

Force time:            1540.641 sec
Mobility time:          124.919 sec
Integration time:      1341.442 sec
Cross-slip time:          0.079 sec
Collision time:          15.533 sec
Topology time:            8.422 sec
Remesh time:              0.049 sec
Output time:             27.084 sec

Total time:            1875.527 sec

--------------------------------------------------
Step = 1390

Force time:            1550.539 sec
Mobility time:          125.775 sec
Integration time:      1349.952 sec
Cross-slip time:          0.080 sec
Collision time:          15.648 sec
Topology time:            8.483 sec
Remesh time:              0.050 sec
Output time:             27.280 sec

Total time:            1887.654 sec

--------------------------------------------------
Step = 1400

Force time:            1558.427 sec
Mobility time:          126.288 sec
Integration time:      1356.173 sec
Cross-slip time:          0.080 sec
Collision time:          15.762 sec
Topology time:            8.543 sec
Remesh time:              0.050 sec
Output time:             27.476 sec

Total time:            1897.268 sec

--------------------------------------------------
Step = 1410

Force time:            1569.010 sec
Mobility time:          127.221 sec
Integration time:      1365.331 sec
Cross-slip time:          0.081 sec
Collision time:          15.876 sec
Topology time:            8.604 sec
Remesh time:              0.051 sec
Output time:             27.672 sec

Total time:            1910.288 sec

--------------------------------------------------
Step = 1420

Force time:            1579.345 sec
Mobility time:          128.184 sec
Integration time:      1374.366 sec
Cross-slip time:          0.081 sec
Collision time:          15.990 sec
Topology time:            8.664 sec
Remesh time:              0.051 sec
Output time:             27.868 sec

Total time:            1923.092 sec

--------------------------------------------------
Step = 1430

Force time:            1598.579 sec
Mobility time:          130.382 sec
Integration time:      1392.678 sec
Cross-slip time:          0.082 sec
Collision time:          16.104 sec
Topology time:            8.725 sec
Remesh time:              0.051 sec
Output time:             28.064 sec

Total time:            1946.834 sec

--------------------------------------------------
Step = 1440

Force time:            1610.292 sec
Mobility time:          131.365 sec
Integration time:      1403.098 sec
Cross-slip time:          0.082 sec
Collision time:          16.218 sec
Topology time:            8.786 sec
Remesh time:              0.052 sec
Output time:             28.260 sec

Total time:            1961.167 sec

--------------------------------------------------
Step = 1450

Force time:            1620.447 sec
Mobility time:          132.103 sec
Integration time:      1411.767 sec
Cross-slip time:          0.083 sec
Collision time:          16.332 sec
Topology time:            8.847 sec
Remesh time:              0.052 sec
Output time:             28.456 sec

Total time:            1973.437 sec

--------------------------------------------------
Step = 1460

Force time:            1630.348 sec
Mobility time:          132.969 sec
Integration time:      1420.307 sec
Cross-slip time:          0.084 sec
Collision time:          16.446 sec
Topology time:            8.908 sec
Remesh time:              0.052 sec
Output time:             28.653 sec

Total time:            1985.728 sec

--------------------------------------------------
Step = 1470

Force time:            1640.513 sec
Mobility time:          133.731 sec
Integration time:      1428.973 sec
Cross-slip time:          0.084 sec
Collision time:          16.560 sec
Topology time:            8.969 sec
Remesh time:              0.053 sec
Output time:             28.849 sec

Total time:            1998.096 sec

--------------------------------------------------
Step = 1480

Force time:            1650.607 sec
Mobility time:          134.527 sec
Integration time:      1437.668 sec
Cross-slip time:          0.085 sec
Collision time:          16.674 sec
Topology time:            9.030 sec
Remesh time:              0.053 sec
Output time:             29.045 sec

Total time:            2010.425 sec

--------------------------------------------------
Step = 1490

Force time:            1662.154 sec
Mobility time:          135.572 sec
Integration time:      1447.821 sec
Cross-slip time:          0.085 sec
Collision time:          16.788 sec
Topology time:            9.091 sec
Remesh time:              0.053 sec
Output time:             29.241 sec

Total time:            2024.623 sec

--------------------------------------------------
Step = 1500

Force time:            1672.249 sec
Mobility time:          136.505 sec
Integration time:      1456.668 sec
Cross-slip time:          0.086 sec
Collision time:          16.901 sec
Topology time:            9.152 sec
Remesh time:              0.054 sec
Output time:             29.438 sec

Total time:            2037.145 sec

--------------------------------------------------
Step = 1510

Force time:            1683.253 sec
Mobility time:          137.596 sec
Integration time:      1466.443 sec
Cross-slip time:          0.086 sec
Collision time:          17.016 sec
Topology time:            9.216 sec
Remesh time:              0.054 sec
Output time:             29.635 sec

Total time:            2050.879 sec

--------------------------------------------------
Step = 1520

Force time:            1692.601 sec
Mobility time:          138.179 sec
Integration time:      1474.230 sec
Cross-slip time:          0.087 sec
Collision time:          17.130 sec
Topology time:            9.277 sec
Remesh time:              0.054 sec
Output time:             29.833 sec

Total time:            2062.129 sec

--------------------------------------------------
Step = 1530

Force time:            1701.827 sec
Mobility time:          138.799 sec
Integration time:      1481.705 sec
Cross-slip time:          0.088 sec
Collision time:          17.244 sec
Topology time:            9.338 sec
Remesh time:              0.055 sec
Output time:             30.029 sec

Total time:            2073.300 sec

--------------------------------------------------
Step = 1540

Force time:            1714.445 sec
Mobility time:          139.914 sec
Integration time:      1493.093 sec
Cross-slip time:          0.088 sec
Collision time:          17.358 sec
Topology time:            9.399 sec
Remesh time:              0.055 sec
Output time:             30.226 sec

Total time:            2088.764 sec

--------------------------------------------------
Step = 1550

Force time:            1723.101 sec
Mobility time:          140.519 sec
Integration time:      1500.212 sec
Cross-slip time:          0.089 sec
Collision time:          17.474 sec
Topology time:            9.459 sec
Remesh time:              0.056 sec
Output time:             30.422 sec

Total time:            2099.295 sec

--------------------------------------------------
Step = 1560

Force time:            1731.147 sec
Mobility time:          140.946 sec
Integration time:      1506.525 sec
Cross-slip time:          0.089 sec
Collision time:          17.588 sec
Topology time:            9.520 sec
Remesh time:              0.056 sec
Output time:             30.619 sec

Total time:            2109.022 sec

--------------------------------------------------
Step = 1570

Force time:            1741.920 sec
Mobility time:          141.631 sec
Integration time:      1515.648 sec
Cross-slip time:          0.090 sec
Collision time:          17.702 sec
Topology time:            9.581 sec
Remesh time:              0.056 sec
Output time:             30.815 sec

Total time:            2121.842 sec

--------------------------------------------------
Step = 1580

Force time:            1751.342 sec
Mobility time:          142.400 sec
Integration time:      1523.658 sec
Cross-slip time:          0.090 sec
Collision time:          17.816 sec
Topology time:            9.642 sec
Remesh time:              0.057 sec
Output time:             31.011 sec

Total time:            2133.433 sec

--------------------------------------------------
Step = 1590

Force time:            1762.323 sec
Mobility time:          143.347 sec
Integration time:      1533.319 sec
Cross-slip time:          0.091 sec
Collision time:          17.930 sec
Topology time:            9.702 sec
Remesh time:              0.057 sec
Output time:             31.207 sec

Total time:            2146.858 sec

--------------------------------------------------
Step = 1600

Force time:            1773.522 sec
Mobility time:          144.303 sec
Integration time:      1543.079 sec
Cross-slip time:          0.092 sec
Collision time:          18.045 sec
Topology time:            9.763 sec
Remesh time:              0.057 sec
Output time:             31.403 sec

Total time:            2160.634 sec

--------------------------------------------------
Step = 1610

Force time:            1797.749 sec
Mobility time:          147.257 sec
Integration time:      1566.959 sec
Cross-slip time:          0.092 sec
Collision time:          18.160 sec
Topology time:            9.824 sec
Remesh time:              0.058 sec
Output time:             31.599 sec

Total time:            2190.698 sec

--------------------------------------------------
Step = 1620

Force time:            1812.940 sec
Mobility time:          148.839 sec
Integration time:      1581.316 sec
Cross-slip time:          0.093 sec
Collision time:          18.274 sec
Topology time:            9.885 sec
Remesh time:              0.058 sec
Output time:             31.795 sec

Total time:            2209.507 sec

--------------------------------------------------
Step = 1630

Force time:            1828.278 sec
Mobility time:          150.340 sec
Integration time:      1595.519 sec
Cross-slip time:          0.093 sec
Collision time:          18.389 sec
Topology time:            9.946 sec
Remesh time:              0.058 sec
Output time:             31.992 sec

Total time:            2228.289 sec

--------------------------------------------------
Step = 1640

Force time:            1840.052 sec
Mobility time:          151.220 sec
Integration time:      1605.714 sec
Cross-slip time:          0.094 sec
Collision time:          18.503 sec
Topology time:           10.007 sec
Remesh time:              0.059 sec
Output time:             32.188 sec

Total time:            2242.452 sec

--------------------------------------------------
Step = 1650

Force time:            1854.830 sec
Mobility time:          152.532 sec
Integration time:      1619.202 sec
Cross-slip time:          0.094 sec
Collision time:          18.618 sec
Topology time:           10.068 sec
Remesh time:              0.059 sec
Output time:             32.384 sec

Total time:            2260.429 sec

--------------------------------------------------
Step = 1660

Force time:            1867.975 sec
Mobility time:          153.590 sec
Integration time:      1630.929 sec
Cross-slip time:          0.095 sec
Collision time:          18.732 sec
Topology time:           10.129 sec
Remesh time:              0.059 sec
Output time:             32.580 sec

Total time:            2276.318 sec

--------------------------------------------------
Step = 1670

Force time:            1880.692 sec
Mobility time:          154.636 sec
Integration time:      1642.200 sec
Cross-slip time:          0.096 sec
Collision time:          18.846 sec
Topology time:           10.190 sec
Remesh time:              0.060 sec
Output time:             32.776 sec

Total time:            2291.688 sec

--------------------------------------------------
Step = 1680

Force time:            1894.306 sec
Mobility time:          156.195 sec
Integration time:      1654.918 sec
Cross-slip time:          0.096 sec
Collision time:          18.960 sec
Topology time:           10.251 sec
Remesh time:              0.060 sec
Output time:             32.972 sec

Total time:            2308.778 sec

--------------------------------------------------
Step = 1690

Force time:            1911.056 sec
Mobility time:          158.085 sec
Integration time:      1670.874 sec
Cross-slip time:          0.097 sec
Collision time:          19.074 sec
Topology time:           10.312 sec
Remesh time:              0.061 sec
Output time:             33.169 sec

Total time:            2329.510 sec

--------------------------------------------------
Step = 1700

Force time:            1929.738 sec
Mobility time:          160.217 sec
Integration time:      1688.582 sec
Cross-slip time:          0.097 sec
Collision time:          19.189 sec
Topology time:           10.373 sec
Remesh time:              0.061 sec
Output time:             33.365 sec

Total time:            2352.518 sec

--------------------------------------------------
Step = 1710

Force time:            1941.252 sec
Mobility time:          161.230 sec
Integration time:      1698.783 sec
Cross-slip time:          0.098 sec
Collision time:          19.303 sec
Topology time:           10.433 sec
Remesh time:              0.061 sec
Output time:             33.561 sec

Total time:            2366.624 sec

--------------------------------------------------
Step = 1720

Force time:            1951.176 sec
Mobility time:          162.195 sec
Integration time:      1707.296 sec
Cross-slip time:          0.098 sec
Collision time:          19.418 sec
Topology time:           10.495 sec
Remesh time:              0.062 sec
Output time:             33.758 sec

Total time:            2378.984 sec

--------------------------------------------------
Step = 1730

Force time:            1963.074 sec
Mobility time:          163.236 sec
Integration time:      1717.945 sec
Cross-slip time:          0.099 sec
Collision time:          19.532 sec
Topology time:           10.556 sec
Remesh time:              0.062 sec
Output time:             33.954 sec

Total time:            2393.508 sec

--------------------------------------------------
Step = 1740

Force time:            1971.509 sec
Mobility time:          163.932 sec
Integration time:      1724.882 sec
Cross-slip time:          0.100 sec
Collision time:          19.646 sec
Topology time:           10.616 sec
Remesh time:              0.062 sec
Output time:             34.150 sec

Total time:            2403.993 sec

--------------------------------------------------
Step = 1750

Force time:            1981.457 sec
Mobility time:          164.897 sec
Integration time:      1733.614 sec
Cross-slip time:          0.100 sec
Collision time:          19.759 sec
Topology time:           10.677 sec
Remesh time:              0.063 sec
Output time:             34.347 sec

Total time:            2416.407 sec

--------------------------------------------------
Step = 1760

Force time:            1990.672 sec
Mobility time:          165.555 sec
Integration time:      1741.331 sec
Cross-slip time:          0.101 sec
Collision time:          19.874 sec
Topology time:           10.738 sec
Remesh time:              0.063 sec
Output time:             34.543 sec

Total time:            2427.635 sec

--------------------------------------------------
Step = 1770

Force time:            2001.112 sec
Mobility time:          166.590 sec
Integration time:      1750.440 sec
Cross-slip time:          0.101 sec
Collision time:          19.987 sec
Topology time:           10.800 sec
Remesh time:              0.063 sec
Output time:             34.739 sec

Total time:            2440.651 sec

--------------------------------------------------
Step = 1780

Force time:            2013.825 sec
Mobility time:          167.678 sec
Integration time:      1761.762 sec
Cross-slip time:          0.102 sec
Collision time:          20.101 sec
Topology time:           10.860 sec
Remesh time:              0.064 sec
Output time:             34.935 sec

Total time:            2456.016 sec

--------------------------------------------------
Step = 1790

Force time:            2025.864 sec
Mobility time:          168.887 sec
Integration time:      1772.629 sec
Cross-slip time:          0.102 sec
Collision time:          20.216 sec
Topology time:           10.922 sec
Remesh time:              0.064 sec
Output time:             35.131 sec

Total time:            2471.025 sec

--------------------------------------------------
Step = 1800

Force time:            2041.746 sec
Mobility time:          170.692 sec
Integration time:      1787.781 sec
Cross-slip time:          0.103 sec
Collision time:          20.330 sec
Topology time:           10.983 sec
Remesh time:              0.064 sec
Output time:             35.328 sec

Total time:            2490.823 sec

--------------------------------------------------
Step = 1810

Force time:            2057.273 sec
Mobility time:          172.314 sec
Integration time:      1802.315 sec
Cross-slip time:          0.104 sec
Collision time:          20.444 sec
Topology time:           11.044 sec
Remesh time:              0.065 sec
Output time:             35.524 sec

Total time:            2509.968 sec

--------------------------------------------------
Step = 1820

Force time:            2067.251 sec
Mobility time:          173.081 sec
Integration time:      1810.812 sec
Cross-slip time:          0.104 sec
Collision time:          20.558 sec
Topology time:           11.105 sec
Remesh time:              0.065 sec
Output time:             35.720 sec

Total time:            2522.110 sec

--------------------------------------------------
Step = 1830

Force time:            2080.099 sec
Mobility time:          174.289 sec
Integration time:      1822.329 sec
Cross-slip time:          0.105 sec
Collision time:          20.672 sec
Topology time:           11.166 sec
Remesh time:              0.066 sec
Output time:             35.911 sec

Total time:            2537.920 sec

--------------------------------------------------
Step = 1840

Force time:            2100.417 sec
Mobility time:          177.201 sec
Integration time:      1842.920 sec
Cross-slip time:          0.105 sec
Collision time:          20.786 sec
Topology time:           11.226 sec
Remesh time:              0.066 sec
Output time:             36.107 sec

Total time:            2563.950 sec

--------------------------------------------------
Step = 1850

Force time:            2115.581 sec
Mobility time:          178.893 sec
Integration time:      1857.191 sec
Cross-slip time:          0.106 sec
Collision time:          20.901 sec
Topology time:           11.287 sec
Remesh time:              0.066 sec
Output time:             36.304 sec

Total time:            2582.898 sec

--------------------------------------------------
Step = 1860

Force time:            2127.322 sec
Mobility time:          179.952 sec
Integration time:      1867.716 sec
Cross-slip time:          0.107 sec
Collision time:          21.016 sec
Topology time:           11.348 sec
Remesh time:              0.067 sec
Output time:             36.500 sec

Total time:            2597.323 sec

--------------------------------------------------
Step = 1870

Force time:            2139.865 sec
Mobility time:          181.334 sec
Integration time:      1879.407 sec
Cross-slip time:          0.107 sec
Collision time:          21.130 sec
Topology time:           11.408 sec
Remesh time:              0.067 sec
Output time:             36.697 sec

Total time:            2613.029 sec

--------------------------------------------------
Step = 1880

Force time:            2148.363 sec
Mobility time:          182.060 sec
Integration time:      1886.504 sec
Cross-slip time:          0.108 sec
Collision time:          21.244 sec
Topology time:           11.470 sec
Remesh time:              0.067 sec
Output time:             36.893 sec

Total time:            2623.670 sec

--------------------------------------------------
Step = 1890

Force time:            2164.075 sec
Mobility time:          183.457 sec
Integration time:      1900.922 sec
Cross-slip time:          0.108 sec
Collision time:          21.359 sec
Topology time:           11.531 sec
Remesh time:              0.068 sec
Output time:             37.089 sec

Total time:            2642.782 sec

--------------------------------------------------
Step = 1900

Force time:            2180.716 sec
Mobility time:          185.508 sec
Integration time:      1916.937 sec
Cross-slip time:          0.109 sec
Collision time:          21.473 sec
Topology time:           11.592 sec
Remesh time:              0.068 sec
Output time:             37.285 sec

Total time:            2663.588 sec

--------------------------------------------------
Step = 1910

Force time:            2197.587 sec
Mobility time:          187.805 sec
Integration time:      1933.543 sec
Cross-slip time:          0.109 sec
Collision time:          21.586 sec
Topology time:           11.653 sec
Remesh time:              0.068 sec
Output time:             37.481 sec

Total time:            2685.086 sec

--------------------------------------------------
Step = 1920

Force time:            2209.672 sec
Mobility time:          189.046 sec
Integration time:      1944.452 sec
Cross-slip time:          0.110 sec
Collision time:          21.700 sec
Topology time:           11.714 sec
Remesh time:              0.069 sec
Output time:             37.677 sec

Total time:            2700.044 sec

--------------------------------------------------
Step = 1930

Force time:            2228.504 sec
Mobility time:          191.508 sec
Integration time:      1962.937 sec
Cross-slip time:          0.111 sec
Collision time:          21.814 sec
Topology time:           11.775 sec
Remesh time:              0.069 sec
Output time:             37.874 sec

Total time:            2723.744 sec

--------------------------------------------------
Step = 1940

Force time:            2239.877 sec
Mobility time:          192.450 sec
Integration time:      1972.884 sec
Cross-slip time:          0.111 sec
Collision time:          21.928 sec
Topology time:           11.836 sec
Remesh time:              0.070 sec
Output time:             38.070 sec

Total time:            2737.545 sec

--------------------------------------------------
Step = 1950

Force time:            2248.747 sec
Mobility time:          193.050 sec
Integration time:      1980.123 sec
Cross-slip time:          0.112 sec
Collision time:          22.042 sec
Topology time:           11.896 sec
Remesh time:              0.070 sec
Output time:             38.266 sec

Total time:            2748.276 sec

--------------------------------------------------
Step = 1960

Force time:            2260.604 sec
Mobility time:          194.201 sec
Integration time:      1990.799 sec
Cross-slip time:          0.112 sec
Collision time:          22.156 sec
Topology time:           11.957 sec
Remesh time:              0.070 sec
Output time:             38.463 sec

Total time:            2762.929 sec

--------------------------------------------------
Step = 1970

Force time:            2270.932 sec
Mobility time:          195.121 sec
Integration time:      1999.717 sec
Cross-slip time:          0.113 sec
Collision time:          22.269 sec
Topology time:           12.018 sec
Remesh time:              0.071 sec
Output time:             38.659 sec

Total time:            2775.659 sec

--------------------------------------------------
Step = 1980

Force time:            2282.133 sec
Mobility time:          196.206 sec
Integration time:      2009.684 sec
Cross-slip time:          0.113 sec
Collision time:          22.383 sec
Topology time:           12.080 sec
Remesh time:              0.071 sec
Output time:             38.855 sec

Total time:            2789.499 sec

--------------------------------------------------
Step = 1990

Force time:            2295.996 sec
Mobility time:          197.325 sec
Integration time:      2022.029 sec
Cross-slip time:          0.114 sec
Collision time:          22.497 sec
Topology time:           12.140 sec
Remesh time:              0.071 sec
Output time:             39.051 sec

Total time:            2806.168 sec

--------------------------------------------------
Step = 2000

Force time:            2305.821 sec
Mobility time:          198.317 sec
Integration time:      2030.699 sec
Cross-slip time:          0.115 sec
Collision time:          22.611 sec
Topology time:           12.201 sec
Remesh time:              0.072 sec
Output time:             39.247 sec

Total time:            2818.432 sec

--------------------------------------------------
Step = 2010

Force time:            2318.871 sec
Mobility time:          199.440 sec
Integration time:      2042.292 sec
Cross-slip time:          0.115 sec
Collision time:          22.726 sec
Topology time:           12.262 sec
Remesh time:              0.072 sec
Output time:             39.443 sec

Total time:            2834.221 sec

--------------------------------------------------
Step = 2020

Force time:            2329.642 sec
Mobility time:          200.453 sec
Integration time:      2051.758 sec
Cross-slip time:          0.116 sec
Collision time:          22.839 sec
Topology time:           12.322 sec
Remesh time:              0.072 sec
Output time:             39.639 sec

Total time:            2847.538 sec

--------------------------------------------------
Step = 2030

Force time:            2340.442 sec
Mobility time:          201.683 sec
Integration time:      2061.595 sec
Cross-slip time:          0.116 sec
Collision time:          22.953 sec
Topology time:           12.382 sec
Remesh time:              0.073 sec
Output time:             39.835 sec

Total time:            2861.313 sec

--------------------------------------------------
Step = 2040

Force time:            2351.135 sec
Mobility time:          202.517 sec
Integration time:      2070.891 sec
Cross-slip time:          0.117 sec
Collision time:          23.066 sec
Topology time:           12.443 sec
Remesh time:              0.073 sec
Output time:             40.031 sec

Total time:            2874.180 sec

--------------------------------------------------
Step = 2050

Force time:            2359.837 sec
Mobility time:          203.179 sec
Integration time:      2077.999 sec
Cross-slip time:          0.117 sec
Collision time:          23.179 sec
Topology time:           12.503 sec
Remesh time:              0.073 sec
Output time:             40.227 sec

Total time:            2884.811 sec

--------------------------------------------------
Step = 2060

Force time:            2369.267 sec
Mobility time:          203.915 sec
Integration time:      2085.981 sec
Cross-slip time:          0.118 sec
Collision time:          23.292 sec
Topology time:           12.563 sec
Remesh time:              0.074 sec
Output time:             40.423 sec

Total time:            2896.342 sec

--------------------------------------------------
Step = 2070

Force time:            2381.042 sec
Mobility time:          205.176 sec
Integration time:      2096.631 sec
Cross-slip time:          0.119 sec
Collision time:          23.405 sec
Topology time:           12.623 sec
Remesh time:              0.074 sec
Output time:             40.620 sec

Total time:            2911.051 sec

--------------------------------------------------
Step = 2080

Force time:            2397.197 sec
Mobility time:          207.064 sec
Integration time:      2112.053 sec
Cross-slip time:          0.119 sec
Collision time:          23.518 sec
Topology time:           12.684 sec
Remesh time:              0.075 sec
Output time:             40.816 sec

Total time:            2931.235 sec

--------------------------------------------------
Step = 2090

Force time:            2412.831 sec
Mobility time:          209.020 sec
Integration time:      2126.939 sec
Cross-slip time:          0.120 sec
Collision time:          23.631 sec
Topology time:           12.744 sec
Remesh time:              0.075 sec
Output time:             41.012 sec

Total time:            2950.887 sec

--------------------------------------------------
Step = 2100

Force time:            2435.199 sec
Mobility time:          211.495 sec
Integration time:      2148.603 sec
Cross-slip time:          0.120 sec
Collision time:          23.743 sec
Topology time:           12.804 sec
Remesh time:              0.075 sec
Output time:             41.208 sec

Total time:            2978.264 sec

--------------------------------------------------
Step = 2110

Force time:            2448.615 sec
Mobility time:          213.041 sec
Integration time:      2161.077 sec
Cross-slip time:          0.121 sec
Collision time:          23.855 sec
Topology time:           12.865 sec
Remesh time:              0.076 sec
Output time:             41.404 sec

Total time:            2994.969 sec

--------------------------------------------------
Step = 2120

Force time:            2462.642 sec
Mobility time:          214.431 sec
Integration time:      2173.945 sec
Cross-slip time:          0.121 sec
Collision time:          23.968 sec
Topology time:           12.926 sec
Remesh time:              0.076 sec
Output time:             41.600 sec

Total time:            3012.155 sec

--------------------------------------------------
Step = 2130

Force time:            2475.756 sec
Mobility time:          215.780 sec
Integration time:      2185.914 sec
Cross-slip time:          0.122 sec
Collision time:          24.080 sec
Topology time:           12.986 sec
Remesh time:              0.076 sec
Output time:             41.796 sec

Total time:            3028.360 sec

--------------------------------------------------
Step = 2140

Force time:            2492.896 sec
Mobility time:          217.827 sec
Integration time:      2202.387 sec
Cross-slip time:          0.123 sec
Collision time:          24.194 sec
Topology time:           13.047 sec
Remesh time:              0.077 sec
Output time:             41.994 sec

Total time:            3049.739 sec

--------------------------------------------------
Step = 2150

Force time:            2505.749 sec
Mobility time:          218.972 sec
Integration time:      2213.930 sec
Cross-slip time:          0.123 sec
Collision time:          24.307 sec
Topology time:           13.108 sec
Remesh time:              0.077 sec
Output time:             42.190 sec

Total time:            3065.329 sec

--------------------------------------------------
Step = 2160

Force time:            2515.096 sec
Mobility time:          219.753 sec
Integration time:      2221.879 sec
Cross-slip time:          0.124 sec
Collision time:          24.420 sec
Topology time:           13.168 sec
Remesh time:              0.077 sec
Output time:             42.386 sec

Total time:            3076.793 sec

--------------------------------------------------
Step = 2170

Force time:            2524.290 sec
Mobility time:          220.681 sec
Integration time:      2229.778 sec
Cross-slip time:          0.124 sec
Collision time:          24.533 sec
Topology time:           13.229 sec
Remesh time:              0.078 sec
Output time:             42.582 sec

Total time:            3088.359 sec

--------------------------------------------------
Step = 2180

Force time:            2536.675 sec
Mobility time:          221.819 sec
Integration time:      2240.871 sec
Cross-slip time:          0.125 sec
Collision time:          24.647 sec
Topology time:           13.289 sec
Remesh time:              0.078 sec
Output time:             42.778 sec

Total time:            3103.478 sec

--------------------------------------------------
Step = 2190

Force time:            2548.601 sec
Mobility time:          223.187 sec
Integration time:      2251.758 sec
Cross-slip time:          0.125 sec
Collision time:          24.760 sec
Topology time:           13.350 sec
Remesh time:              0.078 sec
Output time:             42.974 sec

Total time:            3118.392 sec

--------------------------------------------------
Step = 2200

Force time:            2560.619 sec
Mobility time:          224.669 sec
