Step = 10

Collision time:          20.508 sec
Topology time:           11.126 sec
Remesh time:              0.066 sec
Output time:             33.967 sec

Total time:            7674.021 sec

--------------------------------------------------
Step = 1790

Force time:            6536.660 sec
Mobility time:          841.959 sec
Integration time:      6299.134 sec
Cross-slip time:          0.114 sec
Collision time:          20.623 sec
Topology time:           11.187 sec
Remesh time:              0.066 sec
Output time:             34.159 sec

Total time:            7713.142 sec

--------------------------------------------------
Step = 1800

Force time:            6578.781 sec
Mobility time:          847.637 sec
Integration time:      6340.351 sec
Cross-slip time:          0.114 sec
Collision time:          20.738 sec
Topology time:           11.250 sec
Remesh time:              0.067 sec
Output time:             34.350 sec

Total time:            7762.836 sec

--------------------------------------------------
Step = 1810

Force time:            6611.909 sec
Mobility time:          851.233 sec
Integration time:      6372.358 sec
Cross-slip time:          0.115 sec
Collision time:          20.853 sec
Topology time:           11.311 sec
Remesh time:              0.067 sec
Output time:             34.542 sec

Total time:            7801.323 sec

--------------------------------------------------
Step = 1820

Force time:            6647.577 sec
Mobility time:          855.910 sec
Integration time:      6407.911 sec
Cross-slip time:          0.115 sec
Collision time:          20.968 sec
Topology time:           11.374 sec
Remesh time:              0.068 sec
Output time:             34.733 sec

Total time:            7843.639 sec

--------------------------------------------------
Step = 1830

Force time:            6683.574 sec
Mobility time:          860.907 sec
Integration time:      6442.800 sec
Cross-slip time:          0.116 sec
Collision time:          21.083 sec
Topology time:           11.436 sec
Remesh time:              0.068 sec
Output time:             34.918 sec

Total time:            7886.521 sec

--------------------------------------------------
Step = 1840

Force time:            6721.310 sec
Mobility time:          866.398 sec
Integration time:      6480.032 sec
Cross-slip time:          0.117 sec
Collision time:          21.197 sec
Topology time:           11.498 sec
Remesh time:              0.068 sec
Output time:             35.108 sec

Total time:            7931.651 sec

--------------------------------------------------
Step = 1850

Force time:            6761.691 sec
Mobility time:          872.189 sec
Integration time:      6519.193 sec
Cross-slip time:          0.117 sec
Collision time:          21.313 sec
Topology time:           11.560 sec
Remesh time:              0.069 sec
Output time:             35.298 sec

Total time:            7979.733 sec

--------------------------------------------------
Step = 1860

Force time:            6797.939 sec
Mobility time:          876.710 sec
Integration time:      6554.597 sec
Cross-slip time:          0.118 sec
Collision time:          21.428 sec
Topology time:           11.622 sec
Remesh time:              0.069 sec
Output time:             35.489 sec

Total time:            8022.296 sec

--------------------------------------------------
Step = 1870

Force time:            6833.218 sec
Mobility time:          881.218 sec
Integration time:      6587.542 sec
Cross-slip time:          0.119 sec
Collision time:          21.543 sec
Topology time:           11.683 sec
Remesh time:              0.069 sec
Output time:             35.679 sec

Total time:            8063.850 sec

--------------------------------------------------
Step = 1880

Force time:            6870.769 sec
Mobility time:          886.047 sec
Integration time:      6623.537 sec
Cross-slip time:          0.119 sec
Collision time:          21.658 sec
Topology time:           11.745 sec
Remesh time:              0.070 sec
Output time:             35.871 sec

Total time:            8108.121 sec

--------------------------------------------------
Step = 1890

Force time:            6905.580 sec
Mobility time:          890.299 sec
Integration time:      6656.918 sec
Cross-slip time:          0.120 sec
Collision time:          21.773 sec
Topology time:           11.808 sec
Remesh time:              0.070 sec
Output time:             36.061 sec

Total time:            8149.030 sec

--------------------------------------------------
Step = 1900

Force time:            6940.585 sec
Mobility time:          895.330 sec
Integration time:      6691.147 sec
Cross-slip time:          0.121 sec
Collision time:          21.887 sec
Topology time:           11.870 sec
Remesh time:              0.070 sec
Output time:             36.251 sec

Total time:            8190.938 sec

--------------------------------------------------
Step = 1910

Force time:            6980.368 sec
Mobility time:          900.558 sec
Integration time:      6730.914 sec
Cross-slip time:          0.121 sec
Collision time:          22.003 sec
Topology time:           11.932 sec
Remesh time:              0.071 sec
Output time:             36.443 sec

Total time:            8237.823 sec

--------------------------------------------------
Step = 1920

Force time:            7016.122 sec
Mobility time:          905.486 sec
Integration time:      6765.834 sec
Cross-slip time:          0.122 sec
Collision time:          22.117 sec
Topology time:           11.994 sec
Remesh time:              0.071 sec
Output time:             36.633 sec

Total time:            8280.391 sec

--------------------------------------------------
Step = 1930

Force time:            7050.895 sec
Mobility time:          910.707 sec
Integration time:      6799.874 sec
Cross-slip time:          0.122 sec
Collision time:          22.232 sec
Topology time:           12.056 sec
Remesh time:              0.072 sec
Output time:             36.824 sec

Total time:            8322.285 sec

--------------------------------------------------
Step = 1940

Force time:            7090.589 sec
Mobility time:          915.375 sec
Integration time:      6838.555 sec
Cross-slip time:          0.123 sec
Collision time:          22.347 sec
Topology time:           12.118 sec
Remesh time:              0.072 sec
Output time:             37.015 sec

Total time:            8368.608 sec

--------------------------------------------------
Step = 1950

Force time:            7126.239 sec
Mobility time:          920.212 sec
Integration time:      6872.517 sec
Cross-slip time:          0.124 sec
Collision time:          22.461 sec
Topology time:           12.180 sec
Remesh time:              0.072 sec
Output time:             37.206 sec

Total time:            8411.014 sec

--------------------------------------------------
Step = 1960

Force time:            7168.844 sec
Mobility time:          925.785 sec
Integration time:      6914.461 sec
Cross-slip time:          0.124 sec
Collision time:          22.576 sec
Topology time:           12.243 sec
Remesh time:              0.073 sec
Output time:             37.398 sec

Total time:            8461.256 sec

--------------------------------------------------
Step = 1970

Force time:            7203.009 sec
Mobility time:          929.826 sec
Integration time:      6947.957 sec
Cross-slip time:          0.125 sec
Collision time:          22.691 sec
Topology time:           12.305 sec
Remesh time:              0.073 sec
Output time:             37.588 sec

Total time:            8501.305 sec

--------------------------------------------------
Step = 1980

Force time:            7239.959 sec
Mobility time:          934.356 sec
Integration time:      6983.968 sec
Cross-slip time:          0.126 sec
Collision time:          22.805 sec
Topology time:           12.367 sec
Remesh time:              0.073 sec
Output time:             37.779 sec

Total time:            8544.671 sec

--------------------------------------------------
Step = 1990

Force time:            7275.426 sec
Mobility time:          938.866 sec
Integration time:      7018.226 sec
Cross-slip time:          0.126 sec
Collision time:          22.920 sec
Topology time:           12.429 sec
Remesh time:              0.074 sec
Output time:             37.969 sec

Total time:            8586.532 sec

--------------------------------------------------
Step = 2000

Force time:            7311.933 sec
Mobility time:          944.094 sec
Integration time:      7053.899 sec
Cross-slip time:          0.127 sec
Collision time:          23.035 sec
Topology time:           12.491 sec
Remesh time:              0.074 sec
Output time:             38.159 sec

Total time:            8630.140 sec

--------------------------------------------------
Step = 2010

Force time:            7351.508 sec
Mobility time:          949.174 sec
Integration time:      7092.878 sec
Cross-slip time:          0.128 sec
Collision time:          23.150 sec
Topology time:           12.553 sec
Remesh time:              0.074 sec
Output time:             38.351 sec

Total time:            8676.689 sec

--------------------------------------------------
Step = 2020

Force time:            7380.932 sec
Mobility time:          952.243 sec
Integration time:      7120.089 sec
Cross-slip time:          0.128 sec
Collision time:          23.265 sec
Topology time:           12.615 sec
Remesh time:              0.075 sec
Output time:             38.541 sec

Total time:            8711.011 sec

--------------------------------------------------
Step = 2030

Force time:            7418.257 sec
Mobility time:          957.078 sec
Integration time:      7156.248 sec
Cross-slip time:          0.129 sec
Collision time:          23.380 sec
Topology time:           12.677 sec
Remesh time:              0.075 sec
Output time:             38.733 sec

Total time:            8755.010 sec

--------------------------------------------------
Step = 2040

Force time:            7454.736 sec
Mobility time:          961.406 sec
Integration time:      7191.042 sec
Cross-slip time:          0.129 sec
Collision time:          23.495 sec
Topology time:           12.739 sec
Remesh time:              0.076 sec
Output time:             38.923 sec

Total time:            8797.622 sec

--------------------------------------------------
Step = 2050

Force time:            7488.837 sec
Mobility time:          965.778 sec
Integration time:      7223.487 sec
Cross-slip time:          0.130 sec
Collision time:          23.610 sec
Topology time:           12.801 sec
Remesh time:              0.076 sec
Output time:             39.113 sec

Total time:            8837.995 sec

--------------------------------------------------
Step = 2060

Force time:            7526.872 sec
Mobility time:          971.880 sec
Integration time:      7261.367 sec
Cross-slip time:          0.131 sec
Collision time:          23.724 sec
Topology time:           12.863 sec
Remesh time:              0.076 sec
Output time:             39.305 sec

Total time:            8884.298 sec

--------------------------------------------------
Step = 2070

Force time:            7561.119 sec
Mobility time:          976.160 sec
Integration time:      7293.589 sec
Cross-slip time:          0.131 sec
Collision time:          23.840 sec
Topology time:           12.925 sec
Remesh time:              0.077 sec
Output time:             39.496 sec

Total time:            8924.651 sec

--------------------------------------------------
Step = 2080

Force time:            7602.477 sec
Mobility time:          981.659 sec
Integration time:      7333.918 sec
Cross-slip time:          0.132 sec
Collision time:          23.956 sec
Topology time:           12.988 sec
Remesh time:              0.077 sec
Output time:             39.686 sec

Total time:            8973.358 sec

--------------------------------------------------
Step = 2090

Force time:            7635.568 sec
Mobility time:          985.702 sec
Integration time:      7365.884 sec
Cross-slip time:          0.133 sec
Collision time:          24.070 sec
Topology time:           13.050 sec
Remesh time:              0.077 sec
Output time:             39.877 sec

Total time:            9012.295 sec

--------------------------------------------------
Step = 2100

Force time:            7673.140 sec
Mobility time:          990.148 sec
Integration time:      7402.056 sec
Cross-slip time:          0.133 sec
Collision time:          24.185 sec
Topology time:           13.112 sec
Remesh time:              0.078 sec
Output time:             40.068 sec

Total time:            9056.237 sec

--------------------------------------------------
Step = 2110

Force time:            7708.292 sec
Mobility time:          994.868 sec
Integration time:      7435.561 sec
Cross-slip time:          0.134 sec
Collision time:          24.299 sec
Topology time:           13.174 sec
Remesh time:              0.078 sec
Output time:             40.259 sec

Total time:            9097.955 sec

--------------------------------------------------
Step = 2120

Force time:            7744.977 sec
Mobility time:          999.376 sec
Integration time:      7469.683 sec
Cross-slip time:          0.134 sec
Collision time:          24.414 sec
Topology time:           13.236 sec
Remesh time:              0.078 sec
Output time:             40.449 sec

Total time:            9141.242 sec

--------------------------------------------------
Step = 2130

Force time:            7786.392 sec
Mobility time:         1005.564 sec
Integration time:      7511.769 sec
Cross-slip time:          0.135 sec
Collision time:          24.529 sec
Topology time:           13.298 sec
Remesh time:              0.079 sec
Output time:             40.640 sec

Total time:            9190.852 sec

--------------------------------------------------
Step = 2140

Force time:            7821.896 sec
Mobility time:         1011.347 sec
Integration time:      7545.460 sec
Cross-slip time:          0.136 sec
Collision time:          24.644 sec
Topology time:           13.360 sec
Remesh time:              0.079 sec
Output time:             40.831 sec

Total time:            9234.049 sec

--------------------------------------------------
Step = 2150

Force time:            7863.038 sec
Mobility time:         1017.435 sec
Integration time:      7587.262 sec
Cross-slip time:          0.136 sec
Collision time:          24.759 sec
Topology time:           13.423 sec
Remesh time:              0.080 sec
Output time:             41.022 sec

Total time:            9283.177 sec

--------------------------------------------------
Step = 2160

Force time:            7895.740 sec
Mobility time:         1021.096 sec
Integration time:      7617.422 sec
Cross-slip time:          0.137 sec
Collision time:          24.874 sec
Topology time:           13.484 sec
Remesh time:              0.080 sec
Output time:             41.213 sec

Total time:            9321.320 sec

--------------------------------------------------
Step = 2170

Force time:            7931.341 sec
Mobility time:         1026.141 sec
Integration time:      7650.563 sec
Cross-slip time:          0.138 sec
Collision time:          24.989 sec
Topology time:           13.546 sec
Remesh time:              0.080 sec
Output time:             41.403 sec

Total time:            9363.965 sec

--------------------------------------------------
Step = 2180

Force time:            7971.619 sec
Mobility time:         1031.567 sec
Integration time:      7690.105 sec
Cross-slip time:          0.138 sec
Collision time:          25.103 sec
Topology time:           13.608 sec
Remesh time:              0.081 sec
Output time:             41.595 sec

Total time:            9411.521 sec

--------------------------------------------------
Step = 2190

Force time:            8004.483 sec
Mobility time:         1035.924 sec
Integration time:      7722.785 sec
Cross-slip time:          0.139 sec
Collision time:          25.218 sec
Topology time:           13.669 sec
Remesh time:              0.081 sec
Output time:             41.785 sec

Total time:            9450.524 sec

--------------------------------------------------
Step = 2200

Force time:            8043.179 sec
Mobility time:         1041.356 sec
Integration time:      7760.294 sec
Cross-slip time:          0.140 sec
Collision time:          25.334 sec
Topology time:           13.732 sec
Remesh time:              0.081 sec
Output time:             41.975 sec

Total time:            9496.514 sec

--------------------------------------------------
Step = 2210

Force time:            8079.879 sec
Mobility time:         1045.915 sec
Integration time:      7794.846 sec
Cross-slip time:          0.140 sec
Collision time:          25.448 sec
Topology time:           13.793 sec
Remesh time:              0.082 sec
Output time:             42.166 sec

Total time:            9539.652 sec

--------------------------------------------------
Step = 2220

Force time:            8117.690 sec
Mobility time:         1051.006 sec
Integration time:      7831.959 sec
Cross-slip time:          0.141 sec
Collision time:          25.564 sec
Topology time:           13.856 sec
Remesh time:              0.082 sec
Output time:             42.357 sec

Total time:            9584.402 sec

--------------------------------------------------
Step = 2230

Force time:            8154.878 sec
Mobility time:         1055.826 sec
Integration time:      7868.630 sec
Cross-slip time:          0.141 sec
Collision time:          25.678 sec
Topology time:           13.918 sec
Remesh time:              0.082 sec
Output time:             42.548 sec

Total time:            9628.521 sec

--------------------------------------------------
Step = 2240

Force time:            8187.592 sec
Mobility time:         1059.976 sec
Integration time:      7898.848 sec
Cross-slip time:          0.142 sec
Collision time:          25.793 sec
Topology time:           13.981 sec
Remesh time:              0.083 sec
Output time:             42.739 sec

Total time:            9667.353 sec

--------------------------------------------------
Step = 2250

Force time:            8225.558 sec
Mobility time:         1065.103 sec
Integration time:      7936.041 sec
Cross-slip time:          0.143 sec
Collision time:          25.908 sec
Topology time:           14.044 sec
Remesh time:              0.083 sec
Output time:             42.930 sec

Total time:            9712.615 sec

--------------------------------------------------
Step = 2260

Force time:            8265.047 sec
Mobility time:         1070.405 sec
Integration time:      7975.042 sec
Cross-slip time:          0.143 sec
Collision time:          26.023 sec
Topology time:           14.106 sec
Remesh time:              0.084 sec
Output time:             43.120 sec

Total time:            9759.225 sec

--------------------------------------------------
Step = 2270

Force time:            8301.044 sec
Mobility time:         1075.146 sec
Integration time:      8011.059 sec
Cross-slip time:          0.144 sec
Collision time:          26.138 sec
Topology time:           14.169 sec
Remesh time:              0.084 sec
Output time:             43.311 sec

Total time:            9801.934 sec

--------------------------------------------------
Step = 2280

Force time:            8334.942 sec
Mobility time:         1078.856 sec
Integration time:      8043.082 sec
Cross-slip time:          0.145 sec
Collision time:          26.252 sec
Topology time:           14.231 sec
Remesh time:              0.084 sec
Output time:             43.502 sec

Total time:            9841.400 sec

--------------------------------------------------
Step = 2290

Force time:            8379.046 sec
Mobility time:         1085.721 sec
Integration time:      8088.069 sec
Cross-slip time:          0.145 sec
Collision time:          26.368 sec
Topology time:           14.294 sec
Remesh time:              0.085 sec
Output time:             43.692 sec

Total time:            9894.436 sec

--------------------------------------------------
Step = 2300

Force time:            8410.154 sec
Mobility time:         1089.418 sec
Integration time:      8117.534 sec
Cross-slip time:          0.146 sec
Collision time:          26.483 sec
Topology time:           14.356 sec
Remesh time:              0.085 sec
Output time:             43.884 sec

Total time:            9931.202 sec

--------------------------------------------------
Step = 2310

Force time:            8454.129 sec
Mobility time:         1095.322 sec
Integration time:      8161.131 sec
Cross-slip time:          0.146 sec
Collision time:          26.598 sec
Topology time:           14.422 sec
Remesh time:              0.085 sec
Output time:             44.075 sec

Total time:            9983.164 sec

--------------------------------------------------
Step = 2320

Force time:            8486.787 sec
Mobility time:         1099.854 sec
Integration time:      8192.885 sec
Cross-slip time:          0.147 sec
Collision time:          26.713 sec
Topology time:           14.484 sec
Remesh time:              0.086 sec
Output time:             44.266 sec

Total time:           10022.485 sec

--------------------------------------------------
Step = 2330

Force time:            8527.105 sec
Mobility time:         1105.985 sec
Integration time:      8232.985 sec
Cross-slip time:          0.148 sec
Collision time:          26.828 sec
Topology time:           14.546 sec
Remesh time:              0.086 sec
Output time:             44.456 sec

Total time:           10070.920 sec

--------------------------------------------------
Step = 2340

Force time:            8560.949 sec
Mobility time:         1110.204 sec
Integration time:      8265.388 sec
Cross-slip time:          0.148 sec
Collision time:          26.943 sec
Topology time:           14.608 sec
Remesh time:              0.086 sec
Output time:             44.646 sec

Total time:           10110.871 sec

--------------------------------------------------
Step = 2350

Force time:            8602.557 sec
Mobility time:         1115.475 sec
Integration time:      8305.847 sec
Cross-slip time:          0.149 sec
Collision time:          27.058 sec
Topology time:           14.671 sec
Remesh time:              0.087 sec
Output time:             44.837 sec

Total time:           10159.806 sec

--------------------------------------------------
Step = 2360

Force time:            8635.759 sec
Mobility time:         1119.136 sec
Integration time:      8336.907 sec
Cross-slip time:          0.150 sec
Collision time:          27.172 sec
Topology time:           14.733 sec
Remesh time:              0.087 sec
Output time:             45.028 sec

Total time:           10198.467 sec

--------------------------------------------------
Step = 2370

Force time:            8670.656 sec
Mobility time:         1123.558 sec
Integration time:      8369.661 sec
Cross-slip time:          0.150 sec
Collision time:          27.287 sec
Topology time:           14.796 sec
Remesh time:              0.088 sec
Output time:             45.220 sec

Total time:           10239.785 sec

--------------------------------------------------
Step = 2380

Force time:            8710.296 sec
Mobility time:         1129.169 sec
Integration time:      8408.500 sec
Cross-slip time:          0.151 sec
Collision time:          27.404 sec
Topology time:           14.859 sec
Remesh time:              0.088 sec
Output time:             45.410 sec

Total time:           10286.964 sec

--------------------------------------------------
Step = 2390

Force time:            8746.419 sec
Mobility time:         1133.783 sec
Integration time:      8443.516 sec
Cross-slip time:          0.152 sec
Collision time:          27.518 sec
Topology time:           14.921 sec
Remesh time:              0.088 sec
Output time:             45.602 sec

Total time:           10329.581 sec

--------------------------------------------------
Step = 2400

Force time:            8784.382 sec
Mobility time:         1139.039 sec
Integration time:      8480.545 sec
Cross-slip time:          0.152 sec
Collision time:          27.633 sec
Topology time:           14.985 sec
Remesh time:              0.089 sec
Output time:             45.793 sec

Total time:           10374.599 sec

--------------------------------------------------
Step = 2410

Force time:            8819.875 sec
Mobility time:         1143.757 sec
Integration time:      8514.731 sec
Cross-slip time:          0.153 sec
Collision time:          27.748 sec
Topology time:           15.048 sec
Remesh time:              0.089 sec
Output time:             45.984 sec

Total time:           10416.628 sec

--------------------------------------------------
Step = 2420

Force time:            8853.990 sec
Mobility time:         1148.608 sec
Integration time:      8546.898 sec
Cross-slip time:          0.153 sec
Collision time:          27.863 sec
Topology time:           15.110 sec
Remesh time:              0.089 sec
Output time:             46.175 sec

Total time:           10457.466 sec

--------------------------------------------------
Step = 2430

Force time:            8896.685 sec
Mobility time:         1154.134 sec
Integration time:      8588.512 sec
Cross-slip time:          0.154 sec
Collision time:          27.979 sec
Topology time:           15.173 sec
Remesh time:              0.090 sec
Output time:             46.365 sec

Total time:           10507.517 sec

--------------------------------------------------
Step = 2440

Force time:            8929.523 sec
Mobility time:         1157.976 sec
Integration time:      8618.145 sec
Cross-slip time:          0.155 sec
Collision time:          28.094 sec
Topology time:           15.236 sec
Remesh time:              0.090 sec
Output time:             46.557 sec

Total time:           10546.040 sec

--------------------------------------------------
Step = 2450

Force time:            8963.298 sec
Mobility time:         1161.832 sec
Integration time:      8650.017 sec
Cross-slip time:          0.155 sec
Collision time:          28.209 sec
Topology time:           15.298 sec
Remesh time:              0.091 sec
Output time:             46.747 sec

Total time:           10585.616 sec

--------------------------------------------------
Step = 2460

Force time:            8999.098 sec
Mobility time:         1166.671 sec
Integration time:      8684.602 sec
Cross-slip time:          0.156 sec
Collision time:          28.325 sec
Topology time:           15.360 sec
Remesh time:              0.091 sec
Output time:             46.938 sec

Total time:           10628.267 sec

--------------------------------------------------
Step = 2470

Force time:            9034.917 sec
Mobility time:         1171.188 sec
Integration time:      8719.281 sec
Cross-slip time:          0.157 sec
Collision time:          28.440 sec
Topology time:           15.423 sec
Remesh time:              0.091 sec
Output time:             47.128 sec

Total time:           10670.648 sec

--------------------------------------------------
Step = 2480

Force time:            9075.553 sec
Mobility time:         1176.759 sec
Integration time:      8757.136 sec
Cross-slip time:          0.157 sec
Collision time:          28.554 sec
Topology time:           15.486 sec
Remesh time:              0.092 sec
Output time:             47.318 sec

Total time:           10719.097 sec

--------------------------------------------------
Step = 2490

Force time:            9116.122 sec
Mobility time:         1181.919 sec
Integration time:      8796.777 sec
Cross-slip time:          0.158 sec
Collision time:          28.670 sec
Topology time:           15.549 sec
Remesh time:              0.092 sec
Output time:             47.510 sec

Total time:           10767.026 sec

--------------------------------------------------
Step = 2500

Force time:            9153.381 sec
Mobility time:         1186.300 sec
Integration time:      8832.397 sec
Cross-slip time:          0.159 sec
Collision time:          28.785 sec
Topology time:           15.611 sec
Remesh time:              0.092 sec
Output time:             47.701 sec

Total time:           10811.050 sec

--------------------------------------------------
Step = 2510

Force time:            9198.833 sec
Mobility time:         1192.077 sec
Integration time:      8877.626 sec
Cross-slip time:          0.159 sec
Collision time:          28.900 sec
Topology time:           15.674 sec
Remesh time:              0.093 sec
Output time:             47.893 sec

Total time:           10864.835 sec

--------------------------------------------------
Step = 2520

Force time:            9237.387 sec
Mobility time:         1196.992 sec
Integration time:      8913.466 sec
Cross-slip time:          0.161 sec
Collision time:          29.015 sec
Topology time:           15.736 sec
Remesh time:              0.093 sec
Output time:             48.084 sec

Total time:           10910.227 sec

--------------------------------------------------
Step = 2530

Force time:            9273.785 sec
Mobility time:         1201.605 sec
Integration time:      8948.810 sec
Cross-slip time:          0.162 sec
Collision time:          29.129 sec
Topology time:           15.798 sec
Remesh time:              0.093 sec
Output time:             48.276 sec

Total time:           10953.145 sec

--------------------------------------------------
Step = 2540

Force time:            9312.398 sec
Mobility time:         1206.932 sec
Integration time:      8986.115 sec
Cross-slip time:          0.163 sec
Collision time:          29.245 sec
Topology time:           15.860 sec
Remesh time:              0.094 sec
Output time:             48.466 sec

Total time:           10998.923 sec

--------------------------------------------------
Step = 2550

Force time:            9347.932 sec
Mobility time:         1211.712 sec
Integration time:      9020.813 sec
Cross-slip time:          0.163 sec
Collision time:          29.359 sec
Topology time:           15.923 sec
Remesh time:              0.094 sec
Output time:             48.658 sec

Total time:           11041.204 sec

--------------------------------------------------
Step = 2560

Force time:            9383.924 sec
Mobility time:         1215.980 sec
Integration time:      9055.366 sec
Cross-slip time:          0.164 sec
Collision time:          29.474 sec
Topology time:           15.986 sec
Remesh time:              0.095 sec
Output time:             48.849 sec

Total time:           11083.370 sec

--------------------------------------------------
Step = 2570

Force time:            9420.224 sec
Mobility time:         1220.896 sec
Integration time:      9090.509 sec
Cross-slip time:          0.165 sec
Collision time:          29.589 sec
Topology time:           16.048 sec
Remesh time:              0.095 sec
Output time:             49.040 sec

Total time:           11126.535 sec

--------------------------------------------------
Step = 2580

Force time:            9459.167 sec
Mobility time:         1226.372 sec
Integration time:      9128.002 sec
Cross-slip time:          0.165 sec
Collision time:          29.704 sec
Topology time:           16.111 sec
Remesh time:              0.095 sec
Output time:             49.231 sec

Total time:           11173.173 sec

--------------------------------------------------
Step = 2590

Force time:            9494.498 sec
Mobility time:         1231.164 sec
Integration time:      9162.636 sec
Cross-slip time:          0.166 sec
Collision time:          29.819 sec
Topology time:           16.173 sec
Remesh time:              0.096 sec
Output time:             49.423 sec

Total time:           11215.316 sec

--------------------------------------------------
Step = 2600

Force time:            9532.263 sec
Mobility time:         1236.459 sec
Integration time:      9198.577 sec
Cross-slip time:          0.166 sec
Collision time:          29.934 sec
Topology time:           16.234 sec
Remesh time:              0.096 sec
Output time:             49.613 sec

Total time:           11260.493 sec

--------------------------------------------------
Step = 2610

Force time:            9572.824 sec
Mobility time:         1241.942 sec
Integration time:      9238.375 sec
Cross-slip time:          0.167 sec
Collision time:          30.050 sec
Topology time:           16.297 sec
Remesh time:              0.096 sec
Output time:             49.805 sec

Total time:           11308.437 sec

--------------------------------------------------
Step = 2620

Force time:            9608.667 sec
Mobility time:         1246.432 sec
Integration time:      9273.618 sec
Cross-slip time:          0.168 sec
Collision time:          30.164 sec
Topology time:           16.359 sec
Remesh time:              0.097 sec
Output time:             49.995 sec

Total time:           11350.585 sec

--------------------------------------------------
Step = 2630

Force time:            9644.359 sec
Mobility time:         1251.118 sec
Integration time:      9308.547 sec
Cross-slip time:          0.168 sec
Collision time:          30.279 sec
Topology time:           16.423 sec
Remesh time:              0.097 sec
Output time:             50.186 sec

Total time:           11392.917 sec

--------------------------------------------------
Step = 2640

Force time:            9681.348 sec
Mobility time:         1255.990 sec
Integration time:      9345.408 sec
Cross-slip time:          0.169 sec
Collision time:          30.394 sec
Topology time:           16.484 sec
Remesh time:              0.097 sec
Output time:             50.377 sec

Total time:           11436.791 sec

--------------------------------------------------
Step = 2650

Force time:            9716.082 sec
Mobility time:         1260.141 sec
Integration time:      9379.148 sec
Cross-slip time:          0.170 sec
Collision time:          30.509 sec
Topology time:           16.547 sec
Remesh time:              0.098 sec
Output time:             50.568 sec

Total time:           11477.644 sec

--------------------------------------------------
Step = 2660

Force time:            9752.817 sec
Mobility time:         1264.446 sec
Integration time:      9415.413 sec
Cross-slip time:          0.170 sec
Collision time:          30.624 sec
Topology time:           16.609 sec
Remesh time:              0.098 sec
Output time:             50.758 sec

Total time:           11520.472 sec

--------------------------------------------------
Step = 2670

Force time:            9786.465 sec
Mobility time:         1269.112 sec
Integration time:      9446.617 sec
Cross-slip time:          0.171 sec
Collision time:          30.738 sec
Topology time:           16.671 sec
Remesh time:              0.099 sec
Output time:             50.948 sec

Total time:           11560.594 sec

--------------------------------------------------
Step = 2680

Force time:            9822.591 sec
Mobility time:         1274.502 sec
Integration time:      9482.754 sec
Cross-slip time:          0.171 sec
Collision time:          30.853 sec
Topology time:           16.733 sec
Remesh time:              0.099 sec
Output time:             51.139 sec

Total time:           11604.050 sec

--------------------------------------------------
Step = 2690

Force time:            9861.583 sec
Mobility time:         1279.507 sec
Integration time:      9521.110 sec
Cross-slip time:          0.172 sec
Collision time:          30.968 sec
Topology time:           16.795 sec
Remesh time:              0.099 sec
Output time:             51.329 sec

Total time:           11649.930 sec

--------------------------------------------------
Step = 2700

Force time:            9894.315 sec
Mobility time:         1284.044 sec
Integration time:      9553.178 sec
Cross-slip time:          0.173 sec
Collision time:          31.082 sec
Topology time:           16.858 sec
Remesh time:              0.100 sec
Output time:             51.519 sec

Total time:           11689.173 sec

--------------------------------------------------
Step = 2710

Force time:            9935.289 sec
Mobility time:         1289.634 sec
Integration time:      9593.925 sec
Cross-slip time:          0.173 sec
Collision time:          31.197 sec
Topology time:           16.919 sec
Remesh time:              0.100 sec
Output time:             51.710 sec

Total time:           11737.740 sec

--------------------------------------------------
Step = 2720

Force time:            9973.576 sec
Mobility time:         1294.588 sec
Integration time:      9631.000 sec
Cross-slip time:          0.174 sec
Collision time:          31.312 sec
Topology time:           16.983 sec
Remesh time:              0.100 sec
Output time:             51.901 sec

Total time:           11782.872 sec

--------------------------------------------------
Step = 2730

Force time:           10012.281 sec
Mobility time:         1300.801 sec
Integration time:      9669.919 sec
Cross-slip time:          0.175 sec
Collision time:          31.427 sec
Topology time:           17.045 sec
Remesh time:              0.101 sec
Output time:             52.092 sec

Total time:           11829.727 sec

--------------------------------------------------
Step = 2740

Force time:           10048.767 sec
Mobility time:         1305.602 sec
Integration time:      9705.028 sec
Cross-slip time:          0.175 sec
Collision time:          31.543 sec
Topology time:           17.107 sec
Remesh time:              0.101 sec
Output time:             52.283 sec

Total time:           11872.979 sec

--------------------------------------------------
Step = 2750

Force time:           10085.400 sec
Mobility time:         1310.019 sec
Integration time:      9740.499 sec
Cross-slip time:          0.176 sec
Collision time:          31.658 sec
Topology time:           17.170 sec
Remesh time:              0.102 sec
Output time:             52.474 sec

Total time:           11916.150 sec

--------------------------------------------------
Step = 2760

Force time:           10131.992 sec
Mobility time:         1316.305 sec
Integration time:      9787.333 sec
Cross-slip time:          0.177 sec
Collision time:          31.773 sec
